Long,Lat,texture_class,clay_content,bulk_density,aluminium_extractable,carbon_total,calcium_extractable,cation_exchange_capacity,iron_extractable,potassium_extractable,magnesium_extractable,nitrogen_total,carbon_organic,phosphorous_extractable,sulphur_extractable,zinc_extractable,ph,sand_content,silt_content,stone_content
4.26485,7.66089,Sandy Clay Loam,21,1.31,72.7,29,402.4,6.4,80.5,72.7,80.5,1.5,10,7.2,6.4,3.1,5.6,62,12,1.7
4.3125,7.66089,Sandy Loam,17,1.28,72.7,26.1,543.6,6.4,72.7,65.7,120.5,1.1,9,8,5.7,3.1,6,62,16,2.7
4.36016,7.66089,Sandy Loam,17,1.29,98.5,23.5,600.8,8,80.5,65.7,133.3,1.6,9,7.2,7.2,2.7,5.9,56,16,1.7
4.40781,7.66089,Sandy Loam,18,1.27,80.5,21.2,444.9,7.2,65.7,65.7,108.9,1,10,7.2,5.7,3.1,6,65,16,2
4.44261,7.6409,Sandy Loam,17,1.31,80.5,17.2,402.4,6.4,72.7,65.7,120.5,1.2,9,7.2,5,3.1,6,66,16,1.7
4.48027,7.6823,Sandy Clay Loam,21,1.25,59.3,26.1,269.4,6.4,72.7,72.7,80.5,1.4,11.2,8,6.4,3.1,5.7,63,13,1.5
4.56075,7.67755,Sandy Clay Loam,21,1.26,59.3,32.1,329.3,6.4,72.7,65.7,108.9,1.6,10,6.4,7.2,4,5.8,58,14,1
4.60269,7.66803,Sandy Clay Loam,24,1.3,72.7,32.1,402.4,6.4,80.5,72.7,108.9,1.6,9,6.4,7.2,3.5,5.6,58,15,2
4.64606,7.66089,Sandy Clay Loam,24,1.26,65.7,29,444.9,7.2,89,72.7,98.5,1.6,11.2,7.2,7.2,3.5,5.7,57,12,1.7
4.69371,7.66089,Sandy Clay Loam,22,1.3,89,35.6,444.9,6.4,65.7,59.3,108.9,1.8,10,7.2,6.4,4,5.8,56,12,2.3
4.72138,7.67564,Sandy Clay Loam,23,1.26,98.5,29,364,7.2,80.5,65.7,89,1.6,12.5,6.4,7.2,3.5,5.7,60,13,1.5
4.79473,7.6528,Sandy Clay Loam,26,1.19,89,35.6,364,7.2,72.7,72.7,80.5,1.7,12.5,8,8,3.5,5.7,52,14,2
4.8366,7.66595,Sandy Clay Loam,24,1.28,72.7,32.1,364,5.7,72.7,65.7,80.5,1.7,10,6.4,8,4,5.7,60,13,1.7
4.88432,7.66089,Sandy Clay Loam,22,1.28,108.9,26.1,444.9,8,53.6,80.5,98.5,1.6,11.2,6.4,6.4,2.7,5.7,58,15,1.5
4.93197,7.66089,Sandy Clay Loam,24,1.17,120.5,26.1,243.7,6.4,53.6,65.7,72.7,1.7,13.9,8,8,3.1,5.6,59,13,2.7
4.97962,7.66089,Sandy Clay Loam,30,1.13,80.5,35.6,297.9,10,72.7,65.7,72.7,1.6,12.5,8,9,3.1,5.4,51,14,3.1
5.02727,7.66089,Sandy Clay Loam,28,1.24,72.7,32.1,199.3,7.2,65.7,48.4,65.7,1.6,10,7.2,6.4,3.5,5.4,59,12,1.5
5.07492,7.66089,Sandy Clay Loam,27,1.29,72.7,32.1,243.7,7.2,65.7,59.3,65.7,1.7,11.2,7.2,5.7,3.5,5.4,57,13,2.7
5.11918,7.65687,Sandy Clay Loam,25,1.25,65.7,32.1,199.3,7.2,72.7,53.6,59.3,1.6,10,8,9,3.5,5.4,59,11,2
5.17054,7.6663,Sandy Clay Loam,28,1.21,80.5,35.6,297.9,7.2,59.3,65.7,59.3,1.6,12.5,7.2,7.2,3.5,5.7,53,13,2.3
5.21757,7.68238,Sandy Clay Loam,22,1.26,133.3,23.5,402.4,6.4,59.3,72.7,89,1.3,9,7.2,6.4,2,6,62,16,2
5.26553,7.66089,Sandy Loam,18,1.31,80.5,19.1,444.9,7.2,65.7,72.7,89,1.2,9,8,7.2,2,5.9,62,16,2.7
5.31318,7.66089,Sandy Clay Loam,22,1.25,80.5,26.1,491.7,7.2,65.7,72.7,98.5,1.6,9,7.2,6.4,2.7,5.7,54,16,1.2
5.36083,7.66089,Sandy Clay Loam,22,1.2,65.7,29,364,7.2,72.7,80.5,98.5,1.6,11.2,7.2,6.4,2.7,5.6,55,16,1.5
5.40848,7.66089,Sandy Clay Loam,21,1.27,72.7,32.1,444.9,6.4,59.3,80.5,98.5,1.7,10,7.2,6.4,2.7,5.8,55,14,1.7
5.45614,7.66089,Sandy Clay Loam,25,1.31,65.7,32.1,269.4,7.2,72.7,65.7,80.5,1.6,10,7.2,7.2,3.5,5.7,56,12,2.3
5.50379,7.66089,Sandy Clay Loam,24,1.26,72.7,32.1,297.9,8,72.7,65.7,108.9,1.6,11.2,7.2,7.2,3.1,5.6,57,13,2
5.55144,7.66089,Sandy Clay Loam,23,1.25,80.5,29,364,7.2,72.7,65.7,89,1.7,11.2,7.2,7.2,2.7,5.7,55,15,2
5.59992,7.65784,Sandy Clay Loam,25,1.23,80.5,32.1,243.7,7.2,72.7,59.3,65.7,1.6,10,8,8,2.7,5.5,52,14,2
5.64674,7.66089,Sandy Clay Loam,25,1.24,59.3,32.1,269.4,8,65.7,65.7,72.7,1.6,12.5,7.2,6.4,3.1,5.7,57,15,1.7
5.69439,7.66089,Sandy Clay Loam,26,1.17,80.5,32.1,364,8,80.5,59.3,72.7,1.7,12.5,8,9,3.1,5.6,50,12,2.3
5.74204,7.66089,Sandy Clay Loam,25,1.22,89,26.1,269.4,7.2,80.5,80.5,65.7,1.5,13.9,8,8,2.7,5.7,54,15,4
5.78969,7.66089,Sandy Clay Loam,21,1.3,72.7,26.1,491.7,8,80.5,80.5,80.5,1.4,10,9,8,2.7,6,57,17,1.5
5.83735,7.66089,Sandy Clay Loam,21,1.25,108.9,29,364,7.2,65.7,72.7,89,1.4,11.2,7.2,6.4,2,5.9,59,14,2.3
5.885,7.66089,Sandy Loam,18,1.24,108.9,17.2,444.9,6.4,65.7,72.7,108.9,1.2,9,6.4,7.2,1.7,6,65,14,2.7
5.93265,7.66089,Sandy Loam,19,1.25,98.5,19.1,402.4,6.4,72.7,65.7,98.5,1.1,9,9,6.4,1.7,5.8,61,15,2.3
2.78766,7.70789,Sandy Loam,11,1.3,108.9,23.5,491.7,5.7,72.7,72.7,120.5,0.9,8,8,6.4,2,6.1,68,16,2.3
2.83531,7.70789,Sandy Loam,18,1.27,108.9,23.5,600.8,6.4,72.7,72.7,120.5,1.2,9,8,6.4,1.7,6.1,60,16,2.7
2.88296,7.70789,Sandy Loam,16,1.29,89,17.2,543.6,6.4,59.3,65.7,133.3,1.1,8,7.2,5.7,2.3,6.2,67,18,3.5
2.93062,7.70789,Sandy Loam,13,1.33,98.5,19.1,543.6,7.2,65.7,72.7,120.5,1.1,8,7.2,5.7,2.3,6.1,67,16,2.3
2.97827,7.70789,Sandy Loam,14,1.31,98.5,17.2,543.6,5.7,59.3,72.7,147.4,1,8,6.4,6.4,2,6.1,67,17,4
3.02592,7.70789,Sandy Loam,12,1.34,108.9,19.1,600.8,7.2,65.7,80.5,163,0.7,7.2,6.4,6.4,2.7,6.3,70,15,3.5
3.07357,7.70789,Sandy Loam,12,1.29,133.3,15.4,664.1,5.7,59.3,80.5,147.4,0.7,8,6.4,6.4,2.7,6.2,70,16,5.7
3.12122,7.70789,Sandy Loam,14,1.32,133.3,19.1,600.8,6.4,65.7,72.7,147.4,0.9,9,6.4,6.4,3.1,6.3,68,14,3.5
3.16887,7.70789,Sandy Loam,12,1.34,120.5,15.4,664.1,5.7,59.3,65.7,147.4,0.7,7.2,8,6.4,2,6.2,68,17,4.5
3.21652,7.70789,Sandy Loam,13,1.31,108.9,19.1,600.8,7.2,72.7,72.7,120.5,0.9,8,6.4,5.7,2.3,6.1,64,18,2
3.26417,7.70789,Sandy Loam,13,1.29,108.9,15.4,600.8,7.2,65.7,72.7,180.3,0.8,7.2,8,5,2,6.2,70,17,2.7
3.31183,7.70789,Sandy Loam,13,1.29,98.5,23.5,543.6,7.2,80.5,80.5,147.4,1,8,7.2,6.4,1.7,6.2,66,18,2
3.35948,7.71065,Sandy Loam,12,1.34,108.9,15.4,600.8,5.7,65.7,65.7,120.5,0.7,6.4,8,5,2,6.1,73,15,5.7
3.40713,7.70789,Sandy Loam,14,1.3,120.5,17.2,543.6,7.2,65.7,80.5,163,0.9,8,8,6.4,2.3,6.1,66,16,4
3.45478,7.70789,Sandy Loam,12,1.32,98.5,15.4,664.1,5.7,65.7,65.7,133.3,0.8,7.2,9,5.7,2,6.3,71,16,4.5
3.50243,7.70789,Sandy Loam,16,1.3,108.9,19.1,664.1,6.4,65.7,80.5,133.3,1,9,8,5.7,2.7,6.2,68,14,2.7
3.55008,7.70789,Sandy Loam,14,1.34,120.5,17.2,543.6,6.4,65.7,65.7,163,0.9,8,7.2,5.7,2,6.3,66,15,3.5
3.59773,7.70789,Sandy Loam,14,1.3,133.3,21.2,543.6,5.7,72.7,72.7,147.4,1.1,9,9,5.7,2,6,65,15,1.5
3.64539,7.70789,Sandy Loam,12,1.32,133.3,19.1,491.7,7.2,72.7,72.7,120.5,0.8,8,7.2,6.4,1.7,6.3,66,16,1.7
3.69304,7.70789,Sandy Loam,9,1.33,133.3,15.4,491.7,6.4,65.7,65.7,133.3,0.7,7.2,8,6.4,2.3,6,73,14,4
3.74069,7.70789,Sandy Loam,13,1.27,108.9,13.9,543.6,5.7,59.3,65.7,133.3,0.8,9,6.4,5.7,2.3,6.1,72,14,4
3.78834,7.70789,Sandy Loam,16,1.32,108.9,26.1,543.6,6.4,59.3,72.7,133.3,1.3,10,6.4,5.7,2.7,6,65,14,2.7
3.83599,7.70789,Sandy Loam,11,1.36,108.9,15.4,444.9,5.7,65.7,65.7,133.3,0.9,8,7.2,5.7,2,6.1,70,17,4.5
3.88364,7.70789,Sandy Loam,17,1.3,89,26.1,491.7,5.7,72.7,72.7,108.9,1.2,11.2,7.2,5.7,2.7,6,65,13,2.3
3.93167,7.71252,Sandy Loam,18,1.31,80.5,23.5,543.6,6.4,72.7,80.5,98.5,1.3,10,8,8,2.7,5.9,62,13,2.3
3.97657,7.70277,Sandy Loam,19,1.29,80.5,26.1,600.8,7.2,65.7,80.5,108.9,1.7,11.2,8,7.2,2.7,5.9,62,13,2
4.0266,7.70789,Sandy Loam,17,1.32,98.5,29,543.6,7.2,65.7,89,133.3,2.2,10,8,6.4,2.3,5.7,61,14,1.7
4.07105,7.70872,Sandy Loam,20,1.31,89,26.1,734.1,7.2,65.7,80.5,133.3,1.4,11.2,7.2,5.7,2.7,5.8,60,15,2.7
4.1219,7.70789,Sandy Clay Loam,20,1.34,98.5,29,491.7,8,72.7,72.7,120.5,1.5,10,8,5.7,2.3,5.8,60,16,1.2
4.17503,7.70766,Sandy Loam,14,1.33,120.5,17.2,444.9,5.7,65.7,72.7,98.5,0.9,8,7.2,6.4,2.7,5.9,70,15,3.5
4.2172,7.70789,Sandy Loam,17,1.31,98.5,21.2,491.7,6.4,59.3,65.7,108.9,1,9,7.2,5.7,3.1,5.9,67,14,2.3
4.26485,7.70789,Sandy Clay Loam,21,1.32,98.5,29,543.6,8,65.7,72.7,98.5,1.4,10,6.4,7.2,3.5,5.7,64,14,2.3
4.3125,7.70789,Sandy Clay Loam,21,1.28,133.3,23.5,600.8,7.2,72.7,80.5,133.3,1.4,9,9,6.4,2.7,6,53,17,1.7
4.36016,7.70789,Sandy Clay Loam,20,1.26,98.5,23.5,491.7,7.2,65.7,80.5,120.5,1.2,10,8,6.4,3.1,6,63,15,2.3
4.40781,7.70789,Sandy Loam,16,1.31,108.9,21.2,491.7,5.7,65.7,72.7,108.9,1.2,9,8,5.7,2.3,6,64,19,2.3
4.43214,7.69504,Sandy Loam,17,1.26,59.3,26.1,543.6,5.7,65.7,72.7,120.5,1.2,9,7.2,7.2,3.1,5.9,64,15,2.3
4.52167,7.7155,Sandy Loam,18,1.33,89,19.1,491.7,5.7,59.3,72.7,98.5,1.1,9,7.2,6.4,2.7,6.1,62,17,3.1
4.55076,7.70789,Sandy Loam,20,1.31,72.7,23.5,491.7,6.4,65.7,72.7,98.5,1.4,10,7.2,6.4,3.1,6,64,16,2
4.58985,7.71503,Sandy Clay Loam,21,1.32,72.7,19.1,402.4,5.7,59.3,65.7,108.9,1.5,10,5.7,5.7,3.1,5.9,58,15,1.7
4.64606,7.70789,Sandy Clay Loam,24,1.29,59.3,29,329.3,6.4,72.7,65.7,80.5,1.5,10,6.4,7.2,3.5,5.8,65,13,1.2
4.69371,7.70789,Sandy Clay Loam,25,1.32,89,32.1,329.3,7.2,65.7,59.3,89,1.5,11.2,7.2,7.2,4,5.8,59,12,1.7
4.74137,7.70789,Sandy Clay Loam,22,1.29,98.5,29,491.7,7.2,80.5,72.7,98.5,1.9,11.2,7.2,5.7,3.5,5.9,56,15,1.5
4.78902,7.70789,Sandy Clay Loam,24,1.28,98.5,32.1,491.7,7.2,72.7,72.7,98.5,1.7,10,6.4,6.4,4,5.8,58,16,2
4.83667,7.70789,Sandy Clay Loam,22,1.25,80.5,26.1,491.7,7.2,72.7,80.5,80.5,1.7,10,6.4,6.4,3.1,5.9,59,16,1.7
4.88432,7.70789,Sandy Clay Loam,22,1.26,108.9,32.1,402.4,6.4,53.6,65.7,89,1.6,10,7.2,6.4,3.5,5.9,55,15,1.2
4.93197,7.70789,Sandy Clay Loam,22,1.27,98.5,26.1,402.4,5.7,59.3,65.7,89,1.7,11.2,7.2,6.4,3.1,5.9,61,17,2.7
4.97962,7.70789,Sandy Clay Loam,22,1.22,72.7,26.1,402.4,6.4,53.6,65.7,89,1.6,10,7.2,6.4,3.1,5.9,59,16,2.7
5.02727,7.70789,Sandy Clay Loam,24,1.25,72.7,32.1,269.4,5.7,65.7,53.6,65.7,1.5,9,7.2,8,3.5,5.6,57,11,2.3
5.07492,7.70789,Sandy Clay Loam,22,1.28,72.7,29,329.3,7.2,53.6,59.3,72.7,1.7,11.2,6.4,7.2,3.1,5.6,59,14,2.3
5.12258,7.70789,Sandy Clay Loam,22,1.26,80.5,32.1,243.7,6.4,59.3,53.6,48.4,1.7,10,7.2,7.2,3.5,5.5,60,13,1.7
5.17023,7.70789,Sandy Clay Loam,22,1.19,65.7,26.1,402.4,5.7,65.7,72.7,80.5,1.6,11.2,6.4,6.4,2.7,5.8,60,15,2.7
5.21788,7.70789,Sandy Clay Loam,23,1.23,98.5,29,364,10,59.3,80.5,108.9,1.6,11.2,7.2,7.2,2.3,5.9,53,19,1.5
5.26553,7.70789,Sandy Clay Loam,22,1.24,72.7,29,364,7.2,65.7,80.5,89,1.4,10,7.2,7.2,2.3,5.8,58,16,1.7
5.31318,7.70789,Sandy Clay Loam,21,1.28,98.5,29,402.4,7.2,53.6,65.7,98.5,1.6,10,6.4,6.4,2.7,5.7,57,15,1.5
5.36083,7.70789,Sandy Clay Loam,23,1.29,80.5,29,297.9,8,59.3,72.7,89,1.5,10,6.4,5.7,2.7,5.8,58,15,1.7
5.40848,7.70789,Sandy Clay Loam,24,1.26,80.5,32.1,297.9,6.4,65.7,65.7,98.5,1.5,10,8,6.4,2.3,5.6,56,14,1.2
5.45614,7.70789,Sandy Clay Loam,23,1.25,72.7,29,243.7,6.4,72.7,59.3,72.7,1.6,10,7.2,6.4,3.1,5.8,58,16,1.5
5.50406,7.70572,Sandy Clay Loam,26,1.21,72.7,29,269.4,6.4,72.7,59.3,72.7,1.5,11.2,7.2,7.2,3.1,5.5,58,14,2
5.55144,7.70789,Sandy Clay Loam,22,1.26,72.7,29,297.9,8,65.7,65.7,72.7,1.8,9,8,6.4,3.5,5.7,58,14,2.7
5.59909,7.70789,Sandy Clay Loam,25,1.29,59.3,29,243.7,8,65.7,65.7,59.3,1.7,11.2,8,7.2,3.1,5.5,55,13,2
5.64674,7.70789,Sandy Clay Loam,23,1.26,65.7,29,297.9,7.2,59.3,59.3,80.5,1.7,11.2,7.2,5.7,3.1,5.6,54,14,1.7
5.69439,7.70789,Sandy Clay Loam,27,1.27,72.7,26.1,243.7,7.2,59.3,59.3,72.7,1.7,12.5,7.2,6.4,3.5,5.6,54,12,2
5.74204,7.70789,Sandy Loam,18,1.29,80.5,26.1,329.3,5.7,65.7,65.7,80.5,1.6,11.2,7.2,6.4,2.3,5.7,58,12,2
5.78969,7.70789,Sandy Clay Loam,21,1.27,108.9,21.2,402.4,6.4,59.3,72.7,80.5,1.4,11.2,7.2,7.2,2,5.9,55,17,2
5.83629,7.71791,Sandy Loam,20,1.29,108.9,21.2,364,6.4,65.7,72.7,98.5,1.4,9,9,7.2,1.7,5.8,62,15,2
5.885,7.70789,Sandy Clay Loam,21,1.29,120.5,21.2,402.4,7.2,65.7,72.7,80.5,1.3,10,7.2,6.4,2,5.7,58,14,2.7
2.74001,7.75488,Sandy Loam,12,1.34,98.5,21.2,491.7,5.7,65.7,65.7,108.9,0.8,9,7.2,5.7,2,6.2,70,17,3.5
2.78766,7.75488,Sandy Loam,15,1.34,120.5,19.1,491.7,5.7,65.7,65.7,120.5,1.3,9,7.2,5.7,2,6.1,66,16,4.5
2.83531,7.75488,Sandy Loam,15,1.29,108.9,15.4,491.7,6.4,72.7,59.3,133.3,1.1,8,8,6.4,2.3,6.2,65,16,2.7
2.88296,7.75488,Sandy Loam,12,1.31,108.9,15.4,600.8,5.7,59.3,65.7,147.4,1.2,8,8,5.7,2,6.2,66,15,2.7
2.93062,7.75488,Sandy Loam,12,1.32,98.5,17.2,491.7,5.7,59.3,65.7,98.5,1.2,8,8,6.4,2,6.1,69,14,4
2.97827,7.75488,Sandy Loam,14,1.32,98.5,19.1,600.8,6.4,65.7,80.5,147.4,1.4,8,8,7.2,2.3,6.2,63,17,2.7
3.02592,7.75488,Sandy Loam,14,1.3,120.5,17.2,600.8,6.4,65.7,59.3,147.4,0.7,7.2,7.2,6.4,2,6.2,69,15,3.1
3.07357,7.75488,Sandy Loam,10,1.33,108.9,19.1,543.6,6.4,65.7,65.7,147.4,0.8,8,7.2,5.7,2.3,6.2,72,14,3.1
3.12122,7.75488,Sandy Loam,9,1.3,133.3,19.1,600.8,5.7,59.3,72.7,147.4,0.8,8,7.2,6.4,2.7,6.3,73,13,4.5
3.16887,7.75488,Sandy Loam,12,1.3,89,21.2,600.8,6.4,65.7,65.7,180.3,1.2,10,6.4,6.4,2.7,6,65,16,2
3.21652,7.75488,Sandy Loam,10,1.32,108.9,17.2,600.8,5.7,72.7,59.3,133.3,0.8,8,7.2,6.4,2.7,6.2,67,14,2.7
3.26417,7.75488,Sandy Loam,10,1.29,120.5,19.1,664.1,6.4,65.7,80.5,147.4,0.8,9,7.2,5.7,2.3,6.1,66,16,4
3.31183,7.75488,Sandy Loam,16,1.29,98.5,21.2,664.1,7.2,72.7,72.7,147.4,1.2,8,8,8,2.7,6.3,65,18,2.3
3.35948,7.75488,Sandy Loam,11,1.29,108.9,19.1,543.6,6.4,65.7,72.7,133.3,0.8,8,7.2,5.7,2,6.3,66,15,2.7
3.40713,7.75488,Sandy Loam,9,1.34,108.9,17.2,600.8,5.7,65.7,72.7,133.3,0.8,7.2,8,5,2,6.2,71,13,2.3
3.45478,7.75488,Sandy Loam,12,1.32,108.9,13.9,491.7,7.2,65.7,65.7,133.3,0.7,7.2,8,5.7,1.7,6.3,69,16,3.1
3.50104,7.75556,Sandy Loam,13,1.33,133.3,15.4,543.6,5.7,65.7,65.7,133.3,0.6,7.2,7.2,5.7,2,6.3,70,15,3.5
3.55008,7.75488,Sandy Loam,12,1.28,120.5,21.2,543.6,6.4,72.7,80.5,133.3,1,9,8,6.4,2,6.1,63,14,2
3.59773,7.75488,Sandy Loam,15,1.29,147.4,19.1,543.6,7.2,72.7,80.5,147.4,1,10,7.2,5.7,2.3,6.1,62,15,1.7
3.64539,7.75488,Sandy Loam,12,1.28,147.4,13.9,543.6,6.4,65.7,65.7,133.3,0.9,8,8,6.4,2.3,6.1,71,16,2.7
3.69304,7.75488,Sandy Loam,13,1.36,147.4,15.4,444.9,5.7,80.5,72.7,133.3,0.8,7.2,7.2,6.4,1.7,6.2,66,16,2.3
3.74069,7.75488,Sandy Loam,10,1.32,108.9,12.5,491.7,5.7,59.3,65.7,108.9,0.6,6.4,8,5.7,1.7,6.3,75,14,5
3.78834,7.75488,Sandy Loam,10,1.33,108.9,13.9,491.7,5.7,72.7,65.7,120.5,0.7,6.4,8,5,2,6.2,70,15,3.5
3.83599,7.75488,Sandy Loam,10,1.31,108.9,15.4,543.6,5.7,65.7,65.7,147.4,0.7,6.4,9,6.4,2.3,6.3,71,16,3.5
3.88364,7.75488,Sandy Loam,13,1.32,98.5,13.9,491.7,4.5,72.7,59.3,108.9,0.8,7.2,7.2,5.7,2,6,69,14,3.5
3.93129,7.75488,Sandy Loam,17,1.31,98.5,21.2,491.7,5.7,65.7,80.5,120.5,1.3,10,7.2,6.4,2.7,6.1,67,13,2.3
3.97533,7.76669,Sandy Loam,16,1.3,98.5,15.4,491.7,5,65.7,65.7,133.3,1.1,9,7.2,5.7,2.3,6,69,14,4.5
4.0266,7.75488,Sandy Loam,15,1.31,98.5,17.2,444.9,6.4,65.7,72.7,133.3,1,9,7.2,5.7,2,6.2,63,15,2.7
4.07425,7.75488,Sandy Loam,15,1.28,133.3,19.1,491.7,5.7,65.7,72.7,147.4,1.3,9,8,5.7,2.3,6,59,16,2
4.1219,7.75488,Sandy Loam,15,1.26,108.9,26.1,444.9,5.7,80.5,65.7,108.9,1.3,9,8,6.4,2.3,5.8,61,15,1.2
4.16955,7.75488,Sandy Loam,18,1.2,133.3,23.5,444.9,7.2,65.7,72.7,133.3,1.5,10,9,8,2.7,5.8,61,16,3.5
4.2172,7.75488,Sandy Loam,14,1.28,108.9,21.2,600.8,5.7,59.3,72.7,98.5,1,9,8,5.7,2.3,6,66,15,2
4.26061,7.76003,Sandy Loam,20,1.31,108.9,29,444.9,6.4,72.7,80.5,98.5,1.7,10,7.2,6.4,3.5,5.8,64,13,2.3
4.3125,7.75488,Sandy Loam,20,1.26,108.9,26.1,364,7.2,65.7,80.5,89,1.4,10,7.2,6.4,3.1,5.9,63,12,2
4.36016,7.75488,Sandy Clay Loam,21,1.25,98.5,26.1,491.7,6.4,72.7,72.7,98.5,1.5,11.2,7.2,5.7,3.1,5.9,60,13,2
4.41114,7.75125,Sandy Loam,17,1.25,120.5,19.1,491.7,5.7,65.7,72.7,108.9,1.1,9,8,5.7,2.7,6,66,16,2
4.47402,7.74441,Sandy Loam,16,1.32,98.5,15.4,444.9,5.7,53.6,65.7,108.9,0.9,7.2,8,6.4,2.3,6,67,15,1.7
4.50311,7.75488,Sandy Clay Loam,20,1.24,80.5,29,491.7,6.4,59.3,80.5,108.9,1.5,10,6.4,7.2,3.5,5.8,62,16,1.5
4.55076,7.75488,Sandy Clay Loam,21,1.28,72.7,32.1,444.9,7.2,59.3,80.5,89,1.5,9,8,6.4,3.1,5.9,59,14,2.3
4.60269,7.76393,Sandy Loam,17,1.28,80.5,17.2,444.9,5.7,65.7,65.7,98.5,1,9,8,6.4,2.7,6,65,17,2.7
4.64606,7.75488,Sandy Clay Loam,22,1.31,98.5,26.1,491.7,6.4,65.7,72.7,120.5,1.6,10,6.4,5.7,3.1,6,62,15,1.7
4.69371,7.75488,Sandy Clay Loam,22,1.26,98.5,32.1,444.9,7.2,80.5,59.3,80.5,1.7,11.2,6.4,8,4,5.8,58,14,2
4.74137,7.75488,Sandy Clay Loam,24,1.29,98.5,32.1,269.4,7.2,72.7,53.6,89,1.6,11.2,7.2,6.4,4,5.6,55,12,2
4.78969,7.75169,Sandy Clay Loam,27,1.26,98.5,29,402.4,8,80.5,59.3,80.5,1.9,12.5,7.2,7.2,4,5.6,55,14,1.7
4.83667,7.75488,Sandy Clay Loam,22,1.28,98.5,29,402.4,7.2,72.7,65.7,98.5,1.6,11.2,6.4,7.2,3.1,5.7,60,14,2.3
4.87671,7.77773,Sandy Clay Loam,23,1.23,98.5,32.1,297.9,8,65.7,65.7,80.5,1.5,10,6.4,6.4,3.5,5.7,57,14,2
4.93197,7.75488,Sandy Clay Loam,22,1.23,80.5,29,402.4,5.7,65.7,59.3,98.5,1.7,10,7.2,6.4,2.3,5.8,54,16,1.7
4.97962,7.75488,Sandy Clay Loam,23,1.26,108.9,29,543.6,8,65.7,65.7,89,1.4,11.2,7.2,6.4,3.1,5.9,55,16,1.7
5.02727,7.75488,Sandy Clay Loam,24,1.25,80.5,26.1,444.9,6.4,59.3,59.3,72.7,1.7,10,7.2,5.7,3.1,5.8,56,15,1.5
5.07492,7.75488,Sandy Clay Loam,25,1.24,65.7,32.1,364,6.4,72.7,59.3,72.7,1.7,12.5,7.2,6.4,2.7,5.6,55,16,1.7
5.12258,7.75488,Sandy Clay Loam,24,1.2,65.7,29,297.9,6.4,65.7,59.3,59.3,1.6,10,7.2,8,3.5,5.8,59,11,1.7
5.17023,7.75488,Sandy Clay Loam,21,1.23,65.7,32.1,297.9,5.7,53.6,65.7,72.7,1.9,11.2,7.2,5.7,2.7,5.9,62,13,2.3
5.21788,7.75488,Sandy Clay Loam,23,1.26,80.5,26.1,329.3,5,53.6,59.3,72.7,1.6,11.2,6.4,6.4,2.7,5.8,59,13,2.7
5.2671,7.75619,Sandy Clay Loam,23,1.21,72.7,26.1,243.7,7.2,65.7,59.3,59.3,1.7,11.2,7.2,7.2,2.7,5.6,58,12,1.7
5.31318,7.75488,Sandy Clay Loam,24,1.27,80.5,29,297.9,9,53.6,65.7,72.7,1.8,11.2,8,6.4,2.7,5.8,56,14,2.3
5.36083,7.75488,Sandy Clay Loam,27,1.21,80.5,29,199.3,8,72.7,53.6,65.7,1.5,11.2,6.4,7.2,2.7,5.5,56,13,2
5.40848,7.75488,Sandy Clay Loam,24,1.24,59.3,26.1,243.7,7.2,59.3,59.3,59.3,1.7,10,7.2,6.4,3.1,5.7,56,13,2.7
5.45614,7.75488,Sandy Clay Loam,21,1.22,80.5,29,329.3,8,65.7,53.6,72.7,1.7,11.2,8,6.4,3.1,5.8,53,13,2.7
5.50379,7.75488,Sandy Clay Loam,24,1.25,72.7,29,329.3,6.4,65.7,53.6,72.7,1.7,11.2,7.2,7.2,3.1,5.6,57,12,2
5.55144,7.75488,Sandy Clay Loam,22,1.26,65.7,29,269.4,8,59.3,65.7,65.7,1.6,10,6.4,6.4,3.1,5.8,57,14,2.7
5.59909,7.75488,Sandy Clay Loam,27,1.28,59.3,32.1,243.7,6.4,72.7,48.4,59.3,1.9,12.5,8,7.2,3.5,5.4,52,11,2.3
5.64674,7.75488,Sandy Clay Loam,22,1.31,59.3,29,329.3,5.7,59.3,65.7,72.7,1.7,11.2,7.2,6.4,2.7,5.9,57,13,2.3
5.69553,7.75717,Sandy Clay Loam,21,1.25,72.7,29,329.3,6.4,72.7,59.3,72.7,1.7,11.2,8,6.4,3.1,5.9,57,12,2
5.74204,7.75488,Sandy Loam,19,1.25,59.3,29,329.3,5.7,59.3,65.7,72.7,1.5,11.2,7.2,5.7,2.7,6,59,15,3.1
2.74001,7.80188,Sandy Loam,12,1.3,98.5,17.2,402.4,5,65.7,53.6,120.5,1.1,8,7.2,5,2,6.1,72,18,3.1
2.78766,7.80188,Sandy Loam,13,1.31,108.9,21.2,444.9,7.2,80.5,72.7,120.5,0.9,8,8,5.7,2,6.1,67,16,1.7
2.83531,7.80188,Sandy Loam,14,1.32,108.9,17.2,444.9,5.7,72.7,72.7,133.3,1.2,8,7.2,6.4,2.3,6.3,64,16,2
2.88296,7.80188,Sandy Loam,12,1.31,108.9,17.2,543.6,5.7,65.7,65.7,133.3,1.2,9,8,5.7,2.3,6.3,70,16,4
2.93062,7.80188,Sandy Loam,13,1.31,108.9,17.2,444.9,5.7,65.7,72.7,133.3,1.4,8,7.2,5.7,2,6.2,65,18,3.1
